WKT,name,description
"POLYGON ((106.8526991 -6.2364807, 106.852109 -6.2385818, 106.8517443 -6.2399363, 106.8522056 -6.2408108, 106.8524953 -6.2415467, 106.8527957 -6.24208, 106.853933 -6.242016, 106.8533429 -6.2412374, 106.853021 -6.2406082, 106.8529459 -6.2399683, 106.8529566 -6.2393497, 106.8530746 -6.2389124, 106.8533321 -6.2382085, 106.8534931 -6.2375792, 106.8536325 -6.2368113, 106.8532785 -6.2346996, 106.8528279 -6.2347956, 106.8526991 -6.2337077, 106.8524631 -6.2334944, 106.8516584 -6.2335691, 106.8512937 -6.2334198, 106.8511327 -6.2329185, 106.8509074 -6.2328865, 106.8507358 -6.2332811, 106.8506928 -6.2337184, 106.8507894 -6.2342303, 106.8509933 -6.234561, 106.8514117 -6.2347956, 106.8522056 -6.2352862, 106.8525704 -6.2356702, 106.8527206 -6.2361501, 106.8526991 -6.2364807))",Tebet Echo Park.,
