WKT,name,description
"POLYGON ((106.8234767 -6.1714993, 106.823305 -6.1720539, 106.8230261 -6.1797765, 106.8237986 -6.1803525, 106.8309654 -6.1800539, 106.8310298 -6.1796272, 106.8303002 -6.1788805, 106.8306865 -6.1785392, 106.829914 -6.1778566, 106.829914 -6.1736113, 106.8293561 -6.1732273, 106.8290986 -6.1729286, 106.8292488 -6.1718193, 106.8289699 -6.1715419, 106.8234767 -6.1714993))",Taman Monas,
