WKT,name,description
"POLYGON ((106.7777953 -6.3172011, 106.7732728 -6.3489859, 106.7650331 -6.3592223, 106.6579164 -6.361952, 106.7348207 -6.4356477, 106.8021119 -6.4690802, 106.8549836 -6.468398, 106.8917213 -6.4629162, 106.9143806 -6.4444943, 106.9205604 -6.4526819, 106.9315467 -6.4564345, 106.9373832 -6.4083308, 106.9332633 -6.4035542, 106.9157539 -6.4018483, 106.9088874 -6.4093543, 106.9054542 -6.4086719, 106.9006477 -6.4131072, 106.9202171 -6.3680702, 106.9147811 -6.3653135, 106.906198 -6.3615602, 106.8992744 -6.3680702, 106.8958411 -6.3707998, 106.8900047 -6.3680702, 106.8814788 -6.3694079, 106.8831382 -6.3653406, 106.8790183 -6.3615873, 106.8700919 -6.3605637, 106.8745551 -6.3568103, 106.8704924 -6.3523475, 106.8628822 -6.3561279, 106.8550429 -6.3530299, 106.8549857 -6.345209, 106.8485198 -6.3373338, 106.8412528 -6.3441853, 106.8347869 -6.3543948, 106.8148741 -6.3567832, 106.8100676 -6.3636074, 106.7932448 -6.3639486, 106.7929015 -6.3475704, 106.7994246 -6.3414285, 106.7983375 -6.3332662, 106.8038307 -6.3308776, 106.8090377 -6.3144712, 106.7777953 -6.3172011))",Kota Administrasi Depok,
